,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
06/13/20,,,,11197.013160190882,24881.820572122902,63934.16626768621
06/14/20,,,,10834.670003870147,24287.882211677035,64890.44778445281
06/15/20,,,,10492.965093292358,23696.99154051533,65823.0433661923
06/16/20,,,,10170.475181638221,23110.159958826072,66732.3648595357
06/17/20,,,,9865.853037935558,22528.328290435496,67618.81867162893
06/18/20,,,,9577.827447059302,21952.36678280778,68482.80577013291
06/19/20,,,,9305.203209731506,21383.075107045053,69324.72168322343
06/20/20,,,,9046.86114252134,20821.182357887374,70144.95649959128
06/21/20,,,,8801.758077845087,20267.347053712765,70943.89486844213
06/22/20,,,,8568.926863966144,19722.15713653717,71721.91599949668
06/23/20,,,,8347.47636499503,19186.129972014496,72479.39366299046
06/24/20,,,,8136.591460889373,18659.712349436588,73216.69618967402
06/25/20,,,,7935.5330474539205,18143.28048173323,73934.18647081284
06/26/20,,,,7743.638036340542,17637.14000547216,74632.22195818729
06/27/20,,,,7560.319355048211,17141.52598085905,75311.15466409273
06/28/20,,,,7385.065946923023,16656.602891737526,75971.33116133943
06/29/20,,,,7217.44277115819,16182.46464558915,76613.09258325264
06/30/20,,,,7057.090802794038,15719.134573533438,77236.7746236725
07/01/20,,,,6903.727032718012,15266.56543032784,77842.70753695413
07/02/20,,,,6757.144467664668,14824.639394367752,78431.21613796755
07/03/20,,,,6617.212130215679,14393.168067686524,79002.61980209778
07/04/20,,,,6483.875058799842,13971.892475955434,79557.2324652447
07/05/20,,,,6357.154307693056,13560.483068483718,80095.3626238232
07/06/20,,,,6237.146947018347,13158.539718218553,80617.31333476306
07/07/20,,,,6124.026062745851,12765.591721745059,81123.38221550906
07/08/20,,,,6018.040756692825,12381.097799286295,81613.86144402085
07/09/20,,,,5919.429565729176,12004.516334161697,82089.05410010912
07/10/20,,,,5826.1050607564985,11637.1938211259,82549.70111811759
07/11/20,,,,5736.910344551389,11279.744252231763,82996.34540321684
07/12/20,,,,5651.677400561026,10931.986295070605,83429.33630436836
07/13/20,,,,5570.242096324706,10593.738953152591,83849.01895052269
07/14/20,,,,5492.444183473846,10264.821565906721,84255.73425061943
07/15/20,,,,5418.127297731982,9945.053808680834,84649.81889358717
07/16/20,,,,5347.138958914769,9634.255692741614,85031.60534834361
07/17/20,,,,5279.330570929981,9332.247565274576,85401.42186379543
07/18/20,,,,5214.557421777513,9038.850109384082,85759.5924688384
07/19/20,,,,5152.678683549377,8753.88434409333,86106.43697235729
07/20/20,,,,5093.557412429704,8477.171624344357,86442.27096322594
07/21/20,,,,5037.060548694747,8208.533640998043,86767.4058103072
07/22/20,,,,4983.058916712876,7947.7924208341,87082.14866245302
07/23/20,,,,4931.427224944583,7694.770326551087,87386.80244850433
07/24/20,,,,4882.044065942475,7449.290056766399,87681.66587729112
07/25/20,,,,4834.7919163512815,7211.17464601627,87967.03343763245
07/26/20,,,,4789.55713690785,6980.247464755775,88243.19539833636
07/27/20,,,,4746.229972441148,6756.3322193588265,88510.43780820002
07/28/20,,,,4704.7045518722625,6539.252952118182,88769.04249600956
07/29/20,,,,4664.878888214398,6328.834041245428,89019.28707054017
07/30/20,,,,4626.65487857288,6124.900200870998,89261.44492055611
07/31/20,,,,4589.938304145153,5927.276481044168,89495.78521481068
08/01/20,,,,4554.638830220781,5735.788267733041,89722.57290204617
08/02/20,,,,4520.670006181445,5550.261282824573,89942.06871099398
08/03/20,,,,4487.94926550095,5370.521584124552,90154.5291503745
08/04/20,,,,4456.397925745215,5196.395565357603,90360.20650889719
08/05/20,,,,4425.947558727072,5027.702956271606,90559.34948500132
08/06/20,,,,4396.608912868106,4864.206820759363,90752.18426637253
08/07/20,,,,4368.36537462936,4705.7553837787755,90938.87924159186
08/08/20,,,,4341.183434416448,4552.222915758438,91119.59364982511
08/09/20,,,,4315.029943222581,4403.485035631984,91294.48502114543
08/10/20,,,,4289.872112628564,4259.418710838081,91463.70917653335
08/11/20,,,,4265.677514802798,4119.902257320436,91627.42022787676
08/12/20,,,,4242.414082501283,3984.8153395277877,91785.77057797092
08/13/20,,,,4220.0501090676125,3854.0389704139143,91938.91092051846
08/14/20,,,,4198.554248432977,3727.455511437629,92086.9902401294
08/15/20,,,,4177.8955151161645,3604.948672562782,92230.15581232106
08/16/20,,,,4158.043284223558,3486.40351225826,92368.55320351818
08/17/20,,,,4138.967291449135,3371.706437497983,92502.32627105288
08/18/20,,,,4120.6376330744715,3260.745203760911,92631.61716316461
08/19/20,,,,4103.024765968739,3153.40891503104,92756.56631900022
08/20/20,,,,4086.099507588706,3049.588023797398,92877.31246861389
08/21/20,,,,4069.8330359787356,2949.174331054054,92993.9926329672
08/22/20,,,,4054.196889770788,2852.060986300112,93106.7421239291
08/23/20,,,,4039.162968184419,2758.142487539711,93215.69454427586
08/24/20,,,,4024.7035310267815,2667.314681282026,93320.98178769118
08/25/20,,,,4010.7911986926233,2579.4747625412697,93422.7340387661
08/26/20,,,,3997.3989521642898,2494.5212748366907,93521.07977299902
08/27/20,,,,3984.500133011722,2412.3541101925744,93616.1457567957
08/28/20,,,,3972.0684433924557,2332.8745091382402,93708.0570474693
08/29/20,,,,3960.0779460516255,2255.9850607080452,93796.93699324032
