,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
06/29/20,,,,3.47863302427239,6.976868327678228,603.5444986480494
06/30/20,,,,3.4677052090153073,6.6216748660632065,603.9106199249215
07/01/20,,,,3.4573833266374416,6.284881092860999,604.2577355805016
07/02/20,,,,3.4476202869314934,5.965361558715851,604.5870181543527
07/03/20,,,,3.4383696467297584,5.662012911462876,604.8996174418073
07/04/20,,,,3.4295856099041293,5.373753896128067,605.1966604939678
07/05/20,,,,3.4212230273660964,5.09952535492827,605.4792516177056
07/06/20,,,,3.4132442463954695,4.838372268279711,605.7483834853248
07/07/20,,,,3.4056667334009436,4.590070901902849,606.0042623646962
07/08/20,,,,3.3984829634672113,4.354206240906659,606.247310795626
07/09/20,,,,3.3916761899871095,4.130266641341404,606.4780571686715
07/10/20,,,,3.3852299086422897,3.9177484933347735,606.697021598023
07/11/20,,,,3.3791278574032186,3.7161562210918833,606.9047159215048
07/12/20,,,,3.373354016529178,3.525002282895274,607.1016437005756
07/13/20,,,,3.3678926085682632,3.3438071711049124,607.2883002203268
07/14/20,,,,3.362728098357385,3.172099412158194,607.4651724894844
07/15/20,,,,3.3578451930222704,3.0094155665699347,607.6327392404078
07/16/20,,,,3.353228841977458,2.8553002289323826,607.7914709290901
07/17/20,,,,3.348864236926304,2.7093060279152077,607.9418297351584
07/18/20,,,,3.3447368118609786,2.570993626265507,608.0842695618735
07/19/20,,,,3.340832243062466,2.439931720807804,608.2192360361297
07/20/20,,,,3.337136449100566,2.3156970424440497,608.3471665084553
07/21/20,,,,3.3336355908338926,2.197874356153616,608.4684900530125
07/22/20,,,,3.330316071409875,2.0860564609933068,608.5836274675968
07/23/20,,,,3.3271645362647577,1.979844190097348,608.6929912736379
07/24/20,,,,3.3241678731235984,1.8788464106773946,608.796985716199
07/25/20,,,,3.321313245530842,1.7826807556322173,608.8960059988369
07/26/20,,,,3.318597021343656,1.6911748568503084,608.990228121806
07/27/20,,,,3.316018369672331,1.604241976586034,609.0797396537416
07/28/20,,,,3.3135716066123497,1.5216954892480645,609.1647329041396
07/29/20,,,,3.3112511345381512,1.4433516790848127,609.245397186377
07/30/20,,,,3.309051442103127,1.3690297401844354,609.3219188177123
07/31/20,,,,3.3069671042396256,1.2985517764748324,609.3944811192855
08/01/20,,,,3.3049927821589478,1.2317428017236476,609.4632644161173
08/02/20,,,,3.3031232233513492,1.168430739538267,609.5284460371104
08/03/20,,,,3.3013532615860397,1.1084464233658209,609.5902003150482
08/04/20,,,,3.299677816911185,1.0516235964931824,609.6486985865956
08/05/20,,,,3.2980918956539034,0.9977989120469681,609.7041091922991
08/06/20,,,,3.296590590420268,0.9468119329935383,609.7565974765862
08/07/20,,,,3.295169080095307,0.8985051321389963,609.8063257877657
08/08/20,,,,3.2938226298430022,0.8527238921291883,609.8534534780277
08/09/20,,,,3.2925465911062908,0.8093165054497043,609.898136903444
08/10/20,,,,3.291336401607063,0.7681341744258781,609.9405294239671
08/11/20,,,,3.290187585346165,0.7290310112227858,609.980781403431
08/12/20,,,,3.2890957526033953,0.6918640378452476,610.0190402095513
08/13/20,,,,3.2880565999375087,0.6564931861378269,610.0554502139246
08/14/20,,,,3.287066944276448,0.6228112801024069,610.090121775621
08/15/20,,,,3.2861266713640194,0.5908027893312917,610.1230705393045
08/16/20,,,,3.285233931390774,0.5604044939500863,610.154361574659
08/17/20,,,,3.2843867424279076,0.5315495730787185,610.1840636844933
08/18/20,,,,3.283583153449348,0.5041722576203601,610.2122445889302
08/19/20,,,,3.282821244331756,0.4782078302614264,610.2389709254068
08/20/20,,,,3.2820991258545225,0.45359262547157625,610.2643082486738
08/21/20,,,,3.2814149396997716,0.43026402950371245,610.2883210307964
08/22/20,,,,3.280766858452359,0.4081604803939812,610.3110726611536
08/23/20,,,,3.280153085599872,0.3872214679617724,610.3326254464382
08/24/20,,,,3.27957185553263,0.36738753380971984,610.3530406106576
08/25/20,,,,3.2790214335436842,0.34860027132370053,610.3723782951325
08/26/20,,,,3.278500115828818,0.3308023256728356,610.3906975584982
08/27/20,,,,3.2780062294865457,0.3139373938094894,610.4080563767038
08/28/20,,,,3.2775381325181145,0.2979502244692703,610.4245116430125
08/29/20,,,,3.277094213827503,0.2827866181710302,610.4401191680014
08/30/20,,,,3.276672893221422,0.26839342721686454,610.4549336795616
08/31/20,,,,3.276272621409314,0.2547185556921128,610.4690088228984
09/01/20,,,,3.275891880003353,0.24171095946535737,610.4823971605311
09/02/20,,,,3.2755292842315917,0.22932400138123185,610.495146714387
09/03/20,,,,3.275184921226774,0.21755919611765598,610.5072558826555
09/04/20,,,,3.274858257325232,0.20639788414701662,610.5187438585276
09/05/20,,,,3.2745483894426695,0.19580938847464208,610.5296422220825
09/06/20,,,,3.2742544543855647,0.18576437758440928,610.53998116803
09/07/20,,,,3.2739756288511717,0.17623486543874367,610.54978950571
09/08/20,,,,3.273711129427518,0.1671942114786194,610.5590946590937
